data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8749750,48,BHR1569,1569,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,Aali,26.1619,50.5164,1,"LuaLua TV",National,"On 31/5/2019, a crowd took to the streets in Aali to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=no report]",0,1641867732,BHR
8749923,48,BHR1567,1567,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Al Malikiyah",26.098,50.4866,1,"LuaLua TV",National,"On 31/5/2019, a crowd took to the streets in Malikiyah to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=20-50]",0,1641867732,BHR
8749948,48,BHR1571,1571,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,"Al Qadam",26.2156,50.5192,1,"LuaLua TV",National,"On 31/5/2019, a crowd took to the streets in Qadam to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=50-100]",0,1641867732,BHR
8750090,48,BHR1566,1566,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,Karzakkan,26.1156,50.4819,1,"LuaLua TV",National,"On 31/5/2019, a crowd took to the streets in Karzakkan to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=50-100]",0,1641867733,BHR
8820742,48,BHR1578,1578,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Muharraq,,,Samahij,26.28,50.635,1,"Bahrain Alyoum",National,"On 31/5/2019, a crowd took to the streets in Samahij to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=50-100]",0,1644271366,BHR
8820761,48,BHR1577,1577,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Muqsha",26.2197,50.5231,1,"Bahrain Alyoum",National,"On 31/5/2019, a crowd took to the streets in Muqsha to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=20-50]",0,1644271366,BHR
8820773,48,BHR1576,1576,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Tubli,26.1869,50.5494,1,"Bahrain Alyoum",National,"On 31/5/2019, a crowd took to the streets in Tubli to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=50-100]",0,1644271366,BHR
8820799,48,BHR1579,1579,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Maamir",26.1333,50.6086,1,"Bahrain Alyoum",National,"On 31/5/2019, a crowd took to the streets in Maamir to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=50-100]",0,1644271366,BHR
8820803,48,BHR1574,1574,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Karbabad,26.2303,50.5294,1,"Bahrain Alyoum",National,"On 31/5/2019, a crowd took to the streets in Karbabad to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=50-100]",0,1644271366,BHR
8820808,48,BHR1575,1575,"31 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,"Bilad al Qadim",26.2117,50.5619,1,"Bahrain Alyoum",National,"On 31/5/2019, a crowd took to the streets in Bilad al Qadeem to mark Quds Day and to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=50-100]",0,1644271367,BHR
6060195,48,BHR1581,1581,"30 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,"Police Forces of Bahrain (1999-)",,1,15,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"Al Wafa","New media","On 30/5/2019, demonstrating ahead of Quds Day, rioters in Shakhurah clashed with security forces. [size=no report]",0,1571164548,BHR
6060198,48,BHR1580,1580,"30 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,"Police Forces of Bahrain (1999-)",,1,15,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"Al Wafa","New media","On 30/5/2019, demonstrating ahead of Quds Day, rioters in Abu Saybi clashed with security forces. [size=no report]",0,1571164548,BHR
7875830,48,BHR1586,1586,"30 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,Sar,26.1942,50.4819,1,"14 February Revolution Youth Coalition",Other,"On 30 May 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Sar with burning debris and Israeli flags. The February 14 Youth Coalition is currently marking Quds Day in support of Palestinians. [size=no report]",0,1618859402,BHR
7876530,48,BHR1591,1591,"30 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Northern,,,Karranah,26.2292,50.5094,1,"Al Wafa",Other,"On 30 May 2019, ahead of Quds Day, anti-regime demonstartors blocked a street in Karranah and burned Israeli flags . [size=no report]",0,1618859404,BHR
7876586,48,BHR1590,1590,"30 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Southern,,,Nuwaidrat,26.1347,50.5975,1,"Al Wafa",Other,"On 30 May 2019, ahead of Quds Day, anti-regime demonstrators blocked a street in Nuwaidrat and burned Israeli flags. [size=no report]",0,1618859404,BHR
8749678,48,BHR1565,1565,"30 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)",,6,,,0,60,"Middle East",Bahrain,Capital,,,Karbabad,26.2303,50.5294,1,"LuaLua TV",National,"On 30/5/2019, a crowd took to the streets in Karbabad ahead of the Quds Day to express support for Palestinians. Protesters also chanted slogans against US President Donald Trump's Middle east peace plan, and against any normalization of ties with IS real. [size=50-100]",0,1641867731,BHR
7876596,48,BHR1564,1564,"25 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,,,0,50,"Middle East",Bahrain,Southern,,,Nuwaidrat,26.1347,50.5975,1,"Al Wafa",Other,"On 25 May 2019, anti-regime rioters blocked a street in Nuwaidrat with burning tyres. They were denouncing the normalization of ties with Israel. [size=no report]",0,1618859404,BHR
7875919,48,BHR1562,1562,"24 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Southern,,,Nuwaidrat,26.1347,50.5975,1,"14 February Revolution Youth Coalition",Other,"On 24 May 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Nuwaidrat with burning tyres. February 14 Youth Coalition is currently denouncing normalization of ties with Israel. [size=no report]",0,1618859402,BHR
8820781,48,BHR1555,1555,"24 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)","Shiite Muslim Group (Bahrain)",6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Musalla",26.2122,50.5372,1,"Bahrain Alyoum",National,"On 24/5/2019, a Shiite crowd took to the streets in Musalla in remembrance of five people who were killed in a police raid on a sit-on outside the house of Ayatollah Sheikh Isa Qassim in Diraz two years ago . [size=15-20]",0,1644271366,BHR
8820797,48,BHR1556,1556,"24 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)","Shiite Muslim Group (Bahrain)",6,,,0,60,"Middle East",Bahrain,Northern,,,Sar,26.1942,50.4819,1,"Bahrain Alyoum",National,"On 24/5/2019, a Shiite crowd took to the streets in Sar in remembrance of five people who were killed in a police raid on a sit-on outside the house of Ayatollah Sheikh Isa Qassim in Diraz two years ago . [size=20-50]",0,1644271366,BHR
6052895,48,BHR1560,1560,"23 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)","Shiite Muslim Group (Bahrain)",6,,,0,60,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"Abusaiba Media","New media","On 23/5/2019, a Shiite crowd took to the streets in Abu Saybi in remembrance of five people who were killed in a police raid on a sit-on outside the house of Ayatollah Sheikh Isa Qassim in Diraz two years ago . [size=20-50]",0,1571164539,BHR
6052907,48,BHR1561,1561,"23 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)","Shiite Muslim Group (Bahrain)",6,,,0,60,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"Abusaiba Media","New media","On 23/5/2019, a Shiite crowd took to the streets in Shakhurah in remembrance of five people who were killed in a police raid on a sit-on outside the house of Ayatollah Sheikh Isa Qassim in Diraz two years ago . [size=20-50]",0,1571164539,BHR
7200496,48,BHR1563,1563,"23 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)",,5,,,0,50,"Middle East",Bahrain,Southern,,,Nuwaidrat,26.1347,50.5975,1,"Al Wafa",Other,"On 23 May 2019, anti-regime rioters blocked a street in Nuwaidrat with burning tyres. They were denouncing the normalization of ties with Israel. [size=no report]",0,1600098930,BHR
7875550,48,BHR1559,1559,"23 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition; Shiite Muslim Group (Bahrain)",5,,,0,50,"Middle East",Bahrain,Capital,,,"Southern Sehla",26.2019,50.5368,1,"Revolution Bahrain; 14 February Revolution Youth Coalition","Other-New media","On 23 May 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Southern Sehla with burning tyres. The February 14 Youth Coalition is currently commemorating five people who were killed in a police raid on a sit-on outside the house of Ayatollah Sheikh Isa Qassim in Diraz two years ago. [size=approximately 10]",0,1618859401,BHR
8749599,48,BHR1557,1557,"23 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)","Shiite Muslim Group (Bahrain)",6,,,0,60,"Middle East",Bahrain,Capital,,,Manama,26.2279,50.5857,1,"LuaLua TV",National,"On 23/5/2019, a Shiite crowd took to the streets in Manama in remembrance of five people who were killed in a police raid on a sit-on outside the house of Ayatollah Sheikh Isa Qassim in Diraz two years ago . [size=dozens]",0,1641867731,BHR
8820762,48,BHR1554,1554,"22 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)","Shiite Muslim Group (Bahrain)",6,,,0,60,"Middle East",Bahrain,Capital,,,Karbabad,26.2303,50.5294,1,"Bahrain Alyoum",National,"On 22/5/2019, a Shiite crowd took to the streets in Karbabad in remembrance of five people who were killed in a police raid on a sit-on outside the house of Ayatollah Sheikh Isa Qassim in Diraz two years ago . [size=20-50]",0,1644271366,BHR
7876006,48,BHR1558,1558,"19 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","February 14 Youth Coalition",5,,,0,50,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"14 February Revolution Youth Coalition",Other,"On 19 May 2019, anti-regime rioters who are part of the agitation led by the February 14 Youth Coalition, blocked a street in Abu Saybi with burning tyres . The February 14 Youth Coalition is currently demanding the release of political prisoners. [size=no report]",0,1618859403,BHR
7876130,48,BHR1552,1552,"18 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","Shiite Muslim Group (Bahrain)",5,,,0,50,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"Al Wafa",Other,"On 18 May 2019, Shiite anti-regime rioters blocked a street with burning debris in Abu Saybi. They were calling for the release of political prisoners. [size=no report]",0,1618859403,BHR
7876545,48,BHR1553,1553,"18 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","Shiite Muslim Group (Bahrain)",5,,,0,50,"Middle East",Bahrain,Capital,,,Sufala,26.1587,50.6262,1,"Al Wafa",Other,"On 18 May 2019, Shiite anti-regime rioters blocked a street with burning debris in Sufala. They were showing their support for the Yemeni people.[size=no report]",0,1618859404,BHR
7876301,48,BHR1551,1551,"17 May 2019",2019,1,Riots,"Violent demonstration","Rioters (Bahrain)","Shiite Muslim Group (Bahrain)",5,,,0,50,"Middle East",Bahrain,Northern,,,Karzakkan,26.1156,50.4819,1,"Al Wafa",Other,"On 17 May 2019, Shiite anti-regime rioters blocked a street with burning debris in Karzakkan. They were commemorating a Shiite martyr. [size=no report]",0,1618859403,BHR
7882660,48,BHR1548,1548,"17 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)","February 14 Youth Coalition",6,,,0,60,"Middle East",Bahrain,Capital,,,"Al Musalla",26.2122,50.5372,1,"14 February Revolution Youth Coalition",Other,"On 17/5/2019, a protest was held in Musalla in remembrance of Palestinian martyrs, and against the presence of American troops in Bahrain. [size=20-50]",0,1618873885,BHR
8820776,48,BHR1535,1535,"17 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)","Shiite Muslim Group (Bahrain)",6,,,0,60,"Middle East",Bahrain,Northern,,,"Abu Saybi",26.2175,50.5069,1,"Bahrain Alyoum",National,"On 17/5/2019, a Shiite crowd took to the streets in Abu Saybi in support of prominent Shiite cleric Sayed Abdullah Al-Ghuraifi after he was accused by the Ministry of Interior of showing sympathy for terrorist acts. [size=50-100]",0,1644271366,BHR
8820777,48,BHR1536,1536,"17 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)","Shiite Muslim Group (Bahrain)",6,,,0,60,"Middle East",Bahrain,Northern,,,"Ash Shakhurah",26.2147,50.5069,1,"Bahrain Alyoum",National,"On 17/5/2019, a Shiite crowd took to the streets in Shakhurah in support of prominent Shiite cleric Sayed Abdullah Al-Ghuraifi after he was accused by the Ministry of Interior of showing sympathy for terrorist acts. [size=50-100]",0,1644271366,BHR
8820789,48,BHR1534,1534,"17 May 2019",2019,1,Protests,"Peaceful protest","Protesters (Bahrain)","Shiite Muslim Group (Bahrain)",6,,,0,60,"Middle East",Bahrain,Northern,,,Sar,26.1942,50.4819,1,"Bahrain Alyoum",National,"On 17/5/2019, a Shiite crowd took to the streets in Sar in support of prominent Shiite cleric Sayed Abdullah Al-Ghuraifi after he was accused by the Ministry of Interior of showing sympathy for terrorist acts. [size=20-50]",0,1644271366,BHR
